" Удобно. По акциям и скидкам получается дешевле. Пока не обнаружил. Покупал три раза для автомобиля: моторное масло Shell Helix Ultra 5W40 4 литра, аккумулятор ToPla 60 а/ч (накладная 0004915337 20 января 2014 года), и лампы Narva H7 Long Life (накладная 0005144152 28 января 2014 года) - пока все нормально.Единственное что хочется - что-бы на столе проверки присутствовали приборы для проверки автомобильных аккумуляторов и автомобильных ламп... Особенно ламп - по чеку гарантия на лампы 0 дней - хотел что-бы сразу проверили. Пришлось на улице в мороз менять лампы в фарах.",5,0,0
" Отличный интернет-магазин. Так держать. Нет проблем с возвратом даже крупногабаритного товара по доставке. Вежливые продавцы, экспедиторы и водители. Отлично работают менеджеры - стараются по мере сил решить все проблемы клиента. Немного завышенные цены, но за такое обслуживание можно и нужно переплатить. В начале года купили холодильник Норд с доставкой на дом. Парни привезли, все разгрузили, занесли, распаковали, очень вежливые. К сожалению, холодильник оказался с браком. Пришлось через несколько дней сдавать обратно, также приехали ребята, сами все осмотрели, забрали холодильник, погрузили и через день уже получили назад деньги. Но холодильник-то нужен, поэтому через несколько дней приобрели в этом же магазине другой новый холодильник, но уже Бош и дороже, чем прошлый.",5,2,0
 Быстрая доставка. Пока не обнаружил. Вечером заказал - утром забрал из магазина. Что ещё сказать.,5,2,0
" Быстрая доставка, обратная связь по смс согласно всех обещанных сроков доставки, дружелюбный персонал. нет. Заказывал набор кастрюль 27 числ, на сайте написали доставка в течении 2 дней тоесть 29... в 10 утра 29  числа пришла смс что заказ готов можно забирать. Все чётко в срок + удобство интернет магазина (заказ не выходя из дома). P.S. особенно порадовали в офисе компьютеры для просмотра сайта и оформления заказов. Будущее пришло - в магазине вместо прилавка с товарами монитор с клавиатурой и мышкой )))))).",5,2,0
" Большой ассортимент товаров, быстрая доставка, адекватные цены. нет.",5,2,0
" очень достойный магазин среди многих его конкурентов. режим работы желательно сделать с 8-00 утра)))  а то часто приходится ждать под дверью))). Хороший магазин - хорошие цены, большой ассортимент, очень хорошо, что есть такой магазин в г. Лиски...Практически каждую неделю делаю там покупки, пока не подводили:))).",5,2,0
" Быстро, дёшево. Не нашёл. Несколько раз заказывал мелочи (флэшки, защитную плёнку и т.п.) - выходит в 1.5-2 раза дешевле, чем в розничных магазинах. Сотрудник купил телевизор по моему совету, пока доволен. В Белгороде можно забрать на следующий день после заказа.",5,2,0
 Хороший магазин. Доступные цены. Быстрое обслуживание. Большой выбор товаров. Нет проблем с сервисом. Удобно пользоваться сайтом. Можно заказать или поставить в резерв товар прямо из дома. Недостатков нет. Есть пожелания. Хотелось бы видеть больше Hi-Fi товаров.,5,2,0
" Персонал, обслуживание, цены. Далековато от дома магазин. Отличный магазин. :).",5,2,0
" Вежливые сотрудники, удобный сервис. Не нашел.",5,2,0
" Цена, ассортимент, ожидание максимум 2 дня. Мало товаров некоторых брендов. Например, наушники от a4 tech. Брал в этом интернет-магазине уже не мало товаров: SSD, оперативка, видеокарта GTX 770 и два ноута. Всё работает, претензий нет. Менеджеры толковые ребята, терпеливые и много подсказывают (ноут один тестировали не отходя минут 30, забивая голову менеджеру).Работой персонала в филиале Старого Оскола доволен, а вот ассортиментом и ценовой политикой на некоторые товары в магазине не очень. В основном радует политика ценовая на компьютерные железки. Цены на остальные товары не привлекают.",5,2,0
" Удобный интерфейс, все понятно. Заказала принтер. Был в наличии, смогла забрать сразу. Очень удобно. Нашла по нужным мне характеристикам. Все очень понравилось).",5,0,0
" Все очень понравилось в обслуживании. Быстро, удобно, качественно. Я не выявил недостатков в работе с магазином юлмарт.",5,0,0
" Все доставили во время,товаром довольны. Нет.",5,0,0
" Вежливый персонал, своевременная доставка.",5,0,0
" Отличный магазин,всё на высшем уровне,грамотный персонал. не увидел. Теперь всегда будем делать покупки в этом магазине.",5,0,0
 Широкий ассортимент. Быстрая доставка. Приемлемые цены. Приятный персонал. Неприятных впечатлений не было. Юлмарт - первый интернет-магазин в котором я что-либо приобретала. Эмоции положительные. Буду и дальше делать там покупки))).,5,0,0
" Большой ассортимент, всегда можно найти то, что нужно. Доставка быстрая. Режим работы выше всяких похвал.",5,0,0
" Отличный выбор и разнообразие товаров;Лояльные цены, не плохие скидки,отношение к покупателю 5. Пака нет. На данный момент,  Юлмарт - лучший Интернет-магазин в Петрозаводске.",5,0,0
" Большой выбор бытовой техники, широкий ценовой диапазон, быстрое выполнение заказа, удобный интернет-магазин. Не обнаружено.",5,0,0
" Быстро, удобно по расположению магазинов в городе, хорошее обслуживание. Всегда вежливый персонал. Всё быстро и удобно. Ждать получение товара долго не приходится, всё быстро и оперативно.",5,0,0
" Ассортимент и быстрота доставки. Последнее время товар, который заказываешь, внешне выглядит как использованный, купил планшет на задней панели под пленкой были царапины сразу вернул обратно, машинку ребенку купил, на авто уже была оторвана наклейка (и у этой же машинки заедают колеса) - возвращать не стал. Считаю, когда руководители или Совет директоров создают такую огромную сеть, то в первую очередь нужно обращать внимание на поставку качественного товара. Это единственное пожелание.",5,0,0
" Ассортимент, цены радуют. Все случаи по гарантии быстро решались, причем всегда так, как я хотел. Радует магазин. Недостатков не выявил). Удобно недалеко от дома у меня).",5,0,0
" сколько я заказываю барабан и картриджи, пока всегда всё хорошо. Цена устраивает, и не менее важно, что есть наличие именно моего ассортимента. Далеко не в каждом магазине есть в наличии, а если есть, то намного дороже.",5,0,0
" Приняли обратно не понравившейся товар без вопросов. Деньги на карту пришли быстро. Приятно когда тебе идут на встречу в спорных вопросах. Периодически натыкаюсь на малое количество товара в наличии. Не во всех магазинах доступен. Там где есть ""в резерве"". В общем не купить. Доволен Юлмартом. Покупаю у них давно.",5,0,0
" множество точек выдачи, удобные часы работы. невнятный кол-центр,неочевидная схема заказа через сайт, требующая предварительного указания желаемого пункта выдачи. во-первых магазин предоставляет для проживающих в пригороде просто несравнимое удобство пользования.  конкуренции у него просто нет.  во-вторых схема продажи позволяет планировать потраченное на покупки время.  особенная благодарность оутпосту в сестрорецке.  в основном пользуюсь им, но некоторый опыт покупок в других оутпостах позволяет особенно высоко оценить работу именно нашего оутпоста.",5,0,0
" Быстрота обслуживания. Плохо, что невозможно увидеть образец покупаемого товара живьем. Иногда товар есть в другом магазине, но получить его в близлежащем, пусть и на следующий день невозможно.",5,0,0
" Большой выбор. Низкие цены на большинство товаров. Доставка на точку выдачи в срок. Обмен или возврат товара без проблем. Пару раз сдавали товар по гарантии, надо ждать 45 дней что бы получить деньги, хотелось если принято решение на возврат средств не ждать такой срок.",5,0,0
" - Гибкий сервис при возврате товара.Сломалась яйцеварка через месяц работы, вернули деньги без чека и упаковки. Шины Nokian купил другого размера, это выяснилось только в шиномонтаже, вернули деньги при содранных фирменных наклейках Nokian. Дисплей термометра перестал корректно отображать информацию, деньги вернули без проблем.От товарного брака никто не застрахован, ulmart это понимает.- Четкость при бронировании и получении товара.- Удобные магазины и пункты выдачи.- Большой выбор товара.- Как правило, цены ниже, чем в других магазинах. Бывает что выше, но за счет сервиса, я выбираю ulmart. Отличный магазин. Все корректно и вовремя. Спасибо.",5,0,0
" быстро, вежливо, рядом с домом. не радуют цены в последнее время.Часто в обычном магазине можно купит ту или иную вещь дешевле, чем в Юлмарте.",5,0,0
 Все очень оперативно и без очередей.,5,0,0
 вежливый персонал. быстрая работа. по схеме моя цена давольно быстро отвечают и дают цену один в один конкурента . никогда нет ниже :). сайт последнее время изобилует неточными описаниями товара и фото  + завышенным ценником( но есть кнопка моя цена). все отлично заказываю уже больше 3-х лет все возвраты гарантии и доставка точно в срок.,4,1,0
" В целом самые низкие цены по городу, без проблем и бумажной волокиты возвращают деньги, если товар не подошел, удобный сайт для просмотра отзывов при заказе товаров. В разделе ""Дискаунт"" описание товара не всегда соответствует действительности (комплектность, работоспособность и внешний вид). Бывает выносят совсем не то, что заказывал, а проверить и посмотреть товар нельзя пока его не оплатишь. Несколько лет закупаюсь в Юлмарте, меня как розничного покупателя все устраивает.",4,1,0
" Огромное количество магазинов, низкие цены, забрать товар можно в течении 10-15 минут. Ужасный поиск по сайту, иногда в поисках зарядного устройства он мне предлагает видеокарту.",4,2,1
" обширная сеть. непонятно,что такое ""юлмарт"". часто прибегаю к услугам юлмарта.",4,3,2
" Большой выбор. Много магазинов и аутпостов. цены порядком выше чем в других магазинах. Удобный магазин. хочешь - езжай в кибермаркет сразу покупай, все покажут проверят при тебе же. Хочешь домой заказывай, хочешь на аутпосте через день забирай. Расстраивают только цены, но везде свои преимущества.",4,2,1
" Мне очень понравилось обслуживание на Новочерскасской. Всё быстро. Алексей, меня проконсультировал и протестировал покупку. Огромное ему спасибо . :) Заказала вечером, забрала утром на следующий день. Покупкой довольна. Сайт тормозит, немного раздражает. Покупаю в Юлмарте второй раз и очень довольна.",4,2,3
" 90% покупок техники делаем в этом магазине, покупали от мелких деталей для компьютера до холодильника. Всегда все устраивает. Новый сайт не особо нравится, хотя может просто не привыкли. Ставлю четыре звезды, потому что пять звезд не ставлю никогда и никому.",4,1,0
" Приветливый персоналХороший сервисСеть оутпостНизкие ценыДружелюбное решение проблем связанных с товарами. Случаются мелкие недочеты. Пользуюсь услугами Юлмарт давольно давно. Как только попробовал - перешел на него. Все на уровне. Случались недочеты, которые при обращении в компанию тут же решались. Доставка - привозила все в срок. За товар с браком - возвращали деньги. Манибэк - сработал.",4,1,0
" Отличный магаз всегда все четко и ровно, правда цены высокие за это тока 4.",4,2,1
" магазин хороший, даже скорее очень хороший.....выбор товара огромный, привозят быстро. Покупала мультиварку ""UNIT"" осталась довольна товаром, брака не было. Обслуживание в магазине вполне удовлетворительное, есть терминал оплаты по карточкам, товар можно вернуть в течении суток если брак. Есть один минус - сначала платишь, потом товар смотришь, что не совсем логично.",4,4,3
" Хороший выбор товаров, низкие цены, быстрая доставка. сайт медленно работает (возможно только у меня). хороший магазин.",5,1,1
" Дружелюбное ненавязчивое отношение к клиентам. Нет. Отличный магазин... Всю технику и сопутствующие товары покупаю здесь. А сейчас еще и ассортимент увеличился... Отзывчивый коллектив, низкие цены, адекватная гарантия, в кассе всегда есть сдача. А что еще покупателю нужно чтоб быть довольным... Спасибо вам за работу...",5,1,1
" быстрая доставка, вежливые операторы. не заметила. Заказала мультиварку редмонд, привезли на следующий день. Все понравилось, цена тоже отличная. Такая же  в мвидео дороже. Бузу заказывать еще.",5,1,1
 дешево. нет. Курьер фо фамилии Глазунов доставил все во время.Очень хороший магазин с низкими ценами и высоким качеством товаров. огромный выбор. приятная навигация по сайту. .магазин заслуживает 5 баллов.,5,1,1
" Ассортимент. Средняя по рынку цена. Отличная политика магазина по возврату товара. Удобные мне пункты самовывоза. К сожалению всё дальше от чисто компьютерной направленности, слишком много появилось товаров иной категории. есть опасение, что пострадает компьютерный ассортимент. Проблем не встретил за несколько лет покупок в этом магазине. неисправный товар забирают без проблем  и не любят голову.",5,1,1
" Рядом с домом, доступная цена. Пока не нашел. Всегда покупаю в Юлмарте и всем советую.",5,1,1
" Быстро, цены соответствуют указанным, приятные люди которые помогают выбрать товар. Снизить бы цены на некоторые товары. в общем нормалек.",5,4,4
" Привет всем читателям,хочу рассказать Вам что такое Юлмарт моими глазами.И так в этот многофункциональный Гиппер Маркет электроники,повторюсь ГИППЕРМАРКЕТ я попал случайно,как и почему уже не помню да это и не важно.Стаю я на первом этаже (Юлмарт на Коломенской)и не понимаю что происходит,короче,решил осмотреться.Поднялся на второй этаж смотрю жк мониторы в рядах стоят,а мне интересно что да как,подошел к одному из них кликнул мышкой,монитор загорелся я увидел кучу разделов (все что связано с электроникой)там было всё ""от патронов и до ..."" Я мог только представлять себе на сколько этот ГипперМаркет большой и что за день мне его не обойти,но ходить ни куда и не надо,выбираем раздел,потом товар,кликаем оформить заказ,идем на кассу оплачиваем с чеком в окно выдачи и всё товар у вас))).Что касается персонала,каждый знает своё дело,везде помогут,везде подскажут,вежлив и доброжелателен.А теперь кода Юлмарт открылся в ""Анино"" можно сказать рядом с домом вообще здорово... Я доволен Спасибо что Вы есть...",5,4,2
" Отличный магазин...Всегда все оперативно...Заказываю здесь постоянно.Очень удобно, что есть возможность забирать товар самостоятельно...",5,1,3
" Заказал кулер 8 марта, забрал 9 марта, просто прекрасная доставка. Отличный персонал и хорошее качество купленного товара. Рекомендую магазин.",5,1,3
" Хороший сайт. Хороший ассортимент. Покупал несколько раз самовывозом. Не видел. хороший сервис - нашел дешевле. Покупал жесткий диск, воспользовался сервисом ""нашел дешевле"". Отличная реакция.",5,0,0
" быстро, качественно и без заморочек с оплатой. не нашел.",5,0,0
" Очень вежливый колл-центр. Четкая служба доставки. Оперативное решение возникших вопросов. Заказал пылесос Thomas Parkett Style XT, привезли все четко, только коробка была вскрыта, отсутствует официальная гарантия. При заказе пылесоса специально просили, чтоб привезли пылесос в запечатанном виде и с официальной гарантией. По факту рваная, вскрытая коробка и гарантия магазина, вместо официальной. Пылесос не проверял, от покупки отказался. После размещения отзыва со мной связались специалисты магазина, чего я совсем не ожидал. По мимо извинений решили все вопросы, за что им огромная благодарность. Сбои бывают у всех, но не все готовы признавать, а главное, исправлять ошибки. Юлмарт - спасибо за профессионализм.",5,0,0
" Быстро, дешево, надежно. -.",5,0,0
" Большой выбор, приемлемые цены, скорость. Нет. Совершаю покупки на ULMARTе почти год. С уверенностью могу сказать, что работа с клиентами у магазина одна из лучших в стране. Быстрая обработка и доставка заказанных вещей, нет проблем с возвратом как во многих магазинах. В общем магазином доволен.",5,0,0
" Быстро, удобно ,качественно. Нету. Для меня это теперь лучший магазин. Очень удобно всё сделано. экономит много время , хороший и доброжелательный персонал и  цены не кусаются. Вообщем всем доволен ,теперь мои покупки буду совершать только в ulmart .. И вам советую.",5,0,0
 Мы с женой купили в юлмарте кресло для ребенка. Жена хотела что то милое и симпатичное. А для меня было важно качество и надежность. Консультанты в магазине быстро нашли то что нам надо и заказ можно было забрать уже на следующий день. Теперь у моей дочки милое розовое кресло с крепким каркасом и ремнями.,5,0,0
 Все в срок и практически всегда есть в наличии. Для себя я не нашёл.,5,0,0
" Товар заказывал в Нижний Новгород. Товар не убитый,как в других магазинах.Обстановка:чисто,светло.Можно насладиться развлекательным видео в зале. Пока их нет. Товар под заказ приходит в срок.Накладные сотрудники склада набирают быстро.На выдаче вежливо разъяснят и покажут товар.К клиентам относятся доброжелюбно.",5,0,0
" Доставка каждый день, можно проверить товар перед покупкой, и вернуть даже потом, если не понравилось. Часто нет товара в наличии, не всегда вовремя приезжает. Юлмарт молодцы, вернули деньги без проблем по манибэк за не понравившийся планшет.Каталог большой, это тоже плюс, цены хорошие, жаль, что не все категории товара богаты на выбор и часто при оформлении заказа оказывается, что товара нет на складе.",5,0,0
" Нравится все: быстрота оформления заказа, своевременность доставки, и товары приобретенные пока только радуют. Не выявила. Заказов - 2: один - доставка (см. ниже), другой - самовывоз (0011163982 от 09.09.2014г). Оба выполнены безукоризненно. Планирую и далее сотрудничать с данным магазином.",5,0,0
" Товар можно забрать в день заказа, очень удобно. Работают круглосуточно, несколько раз именно эта особенность сильно выручала. Пока что не обнаружил. Покупаю в этом магазине уже с 2010 года. За это время сделал 22 заказа (на днях купил внешний жесткий диск внешний жесткий диск Seagate Backup Plus,2ТБ для резервного хранения данных с ноутбука).Один раз возникли проблемы с оборудованием, но в гарантийном отделе быстро решили данный вопрос.",5,0,0
" Все очень понравилось, парни на кутузовском молодцы, теперь я постоянник;))). Неа, нету, не дождетесь;))))). Быстро настроили смартфон, все обьяснили, всем буду советывать...",5,0,1
" Прекрасный сервис, большой выбор ,отзывчивый персонал. нет. Пришел купить флешку для телевизора особо не заморачивался , выбрал не дорогую но при этом на удивление качество порадовало телек читает четко-быстро я рад )))) . Думаю еще что ни будь купить ю.",5,0,1
 Отличный магазин. Очень привет живые сотрудники ... Нет. Очень удобная доставка и отличное качество товаров. Рекомендую.).,5,0,1
" Есть все от бытовой техники до товаров для будущих мам,удобно заказать,можно самовывоз,можно получить по почте. Нет. Буду постоянным клиентом,всем советую,купила там сумку для будущих мам,и теперь не переживаю что,что-то забыла для роддома,в ней есть все что вам потребуется в роддоме. И цены не кусаются,везде дороже,только здесь нашла по приемлемой цене.",5,0,1
" Огромный выбор, хороший сервис, доступные цены. пока не обнаружил. совершал покупки как кибермаркете так и в аутпосте, не каких проблем.",5,0,1
" Быстро и удобно, всё в наличии, быстрая доставка. Не обнаружил. Покупал не раз, всем доволен.",5,0,0
" режим работы 24 часа, удобный сайт, большой ассортимент. немного подросли цены за последнее время.",5,0,0
" хороший магазин, часто разыгрывают товары, и я лично получил свой подарок мангал, без всякого обмана и жульничества, что стало редкостью в нашем обществе. Качество товаров хорошее. Все понравилось. нету.",5,0,0
" Быстро, хороший выбор. Быстро решают возникшие проблемы, приятно. мало.",5,0,0
" Большой ассортимент, удобно расположены магазины/аутпосты, адекватные цены. Большое количество посетителей, иногда приходится довольно долго посидеть на выдаче. Заказываю много и достаточно регулярно, как по работе так и для себя лично. По сервису один из лучших магазинов. Накладки и брак встречаются конечно, но всегда все разрешалось достаточно оперативно.",5,0,0
" Открыли магазин рядом с домом, обслуживание на высоте. Очень довольна. Ассортимент товаров увеличился. на данный момент нет. купила электронную книгу Gmini MagicBook Z6 Graphite - намучились с установкой, так не было никаких программ для установки: всё пришлось искать в интернете. Если бы не сын, то вернула бы назад. Сейчас всё позади: шифр увеличила под себя, читаю постоянно. Претензии не к магазину, а к изготовителю.",5,0,0
" БЫСТРО. Дешево, качественно. не обнаружены. Заказывал несколько раз, руки дошли написать отзыв.Стоимость доставки 150 рублей - что не может не радовать. Доставляют в срок, и курьеру картой оплатить можно -это потрясающе.Ну и цены на товар и удобство работы не высоте.",5,0,0
" Всё, что касается выбора техники и её доставки - отлично, сотрудники магазина помогают в решении возникших проблем. ""Покупала у них кондиционер, установку предложили при оформлении заказа. Казалось, что хороший вариант, рассчитывала, что работают с нормальными партнёрами. Весной кондиционер отказывался работать на обогрев, сейчас на охлаждение. После обращения в сервисный центр бренда в блок закачали хладоген, стал работать. Через 4 дня весь газ снова вытек. Оказалось, что изначальный мастер работает в компании из Красноярска (мегасервис компания называется). Опять же самсунговский сервис посмотрел и сказал, что проблемы в изначальной установке. Сильно сомневаюсь, что Мегасервис переделает установку.Уважаемый Юлмарт, очень бы хотелось, чтобы вы работали с авторизированными центрами."" - отзыв, который был изначально. После связался сотрудник отдела обслуживания, который помог решить сложившуюся ситуацию. Он связался с фирмой-установщиком, нам же осталось только договориться с мастером о дне починки. Теперь всё отлично работает.",5,0,0
