" Быстро, профессионально и качественно. Помощь специалистов компании неоценима. Спасибо. пока не нашел.",5,0,0
" ненадо никаких плюсов и минусов, просто аккуратно отработали в заявленные сроки без ненужных сюрпризов, более ничего и не нужно, заказывал у Вас впервые - результатом доволен.",5,0,0
" Удобно,быстро,лучшая цена.",5,0,0
" Есть самовывоз, что экономит деньги и время, я сама определяю когда я могу получить и забрать заказ. Недостатков для меня нет. Я рада, что нашла для себя этот магазин.  Очень удобно, экономит семейный бюджет, т.к. недорого, есть самовывоз и не плачу за доставку, выбираю сама день доставки, решаю сама для себя в какое время я могу забрать заказ.Если не ошибаюсь уже 4 или 5 лет покупаю технику ситилинке, имею карту ситилинк и получаю скидки в виде бонусов и могу или расплачиваться при покупке товаров.",5,1,3
 Просто и удобно. За самовывоз из магазинов за МКАДом приходится платить..,5,0,0
" вежливый персонал,отзывчивый. нет недостатков. все отлично. цена супер,качество отличное.",5,1,3
" удобство доставки. текучка кадров. Очень хороший магазин. Постоянно покупаем в нем все необходимое в пределах асортимента. Разветвленная сеть доставки и даже в Подмосковье. Нам нужны такие магазины, которые доставляют товары за МКАД. Товары всегда хорошего качества, ни одного товара мы не вернули из-за ненадлежащего качества, один раз вернули мыши из-за того, что раазъем подошел.Большое спасибо вам за  работу.Единственное, что бросается в глаза это смена персонала и персонал не успевает освоиться с техникой, ведь не нужно забывать золотое правило. что граммотными и знающими специалистами не рождаются, а становятся.....",5,0,0
" Очень хороший магазин. Заказываю не в первый раз. Цены по сравнению с другими даже в интернете ниже. Не успел вечером заказать, как уже в 12:00 на следующий день пришла СМС о том, что товар можно забрать на пункте выдачи, а это даже не в Москве. Обращался, обращаюсь и буду обращаться в СИТИЛИНК. И ВСЕМ СОВЕТУЮ. Их просто нет............ БОЛЬШОЕ СПАСИБО всему коллективу СИТИЛИНК. Так держать......",5,0,0
" Хороший магазин, можно решить любую проблему. Невозможно организовать огромную организацию без единого косяка, но в этом и есть показатель эффективного управления что все проблемы решаются, быстро или не очень зависит от частоты проявления данной проблемы). За 5 лет работы ""неподалеку"" от центрального магазина сделано более 170 заказов для себя, клиентов и кучи знакомых) более 30 обращений по гарантии, и Я ДОВОЛЕН этим магазином и сопутствующим сервисом. Могу сказать, что за такое количество посещений я побывал в абсолютно всех возможных ситуациях, и могу сделать вывод что люди всегда идут навстречу, никогда не динамят жестко(в меру это норма жизни) если вопрос затягивается (оплаты по безналу дело не одного дня). Для частного примера я смог вернуть деньги за товар купленный по безналу на юрлицо, т.е. товар нормальный (ip телефоны Siemens по 5т.р. за штуку) просто при заказе я в маркировке одну букву перепутал и попал на 7 телефонов за свой счет =) А нужных у них не было, т.е. поменять не получалось с доплатой хоть бы и например. В результате через 2 недели не очень напряженных телефонных разговоров (сбор, заполнение и подпись заявлений и еще каких то там бумажек)  деньги были возвращены и мой бюджет не пострадал. Почему такой пример. А попробуйте вернуть деньги из магазина =) Это очень сложно, у меня много таких случаев случалось по жизни =) и мне есть с чем сравнивать. Я оставляю отзывы крайне редко, но сейчас случайно оказавшись на этой странице решил написать.ЗЫ Я хочу отметить тот факт что я не пользуюсь доставкой магазина, т.к. как написано выше, располагаюсь неподалеку от центрального магазина и передвигаюсь на машине, и за все это время мне пришлось воспользоваться доставкой лишь раз 5, поэтому к службе доставки мой отзыв не относится).",5,0,0
" хороший выбор товара. нет. доставка всегда в срок, молодцы....",5,0,0
" Хорошая доставка. Доставили заказ вовремя. Курьер позвонил заранее, был очень любезен, все распаковал, проверил, передал необходимые документы. Еще и карту постоянного покупателя привезли :).",5,0,0
 Удобное месторасположение и быстрая доставка.,5,0,0
" Проводит дружелюбную ценовую политику. Продолжайте в том же духе, продавайте дешевле других, и покупателей прибавится.).",5,0,0
" Самые низкие в Рязани цены на компьютеры и почти все комплектующие. Плата за доставку в Ситилинк-мини (раньше этого не было). Это резко снижает привлекательность магазина при покупке недорогих товаров. Зачастую плата за доставку товара в Ситилин-мини, суммируясь даже с очень низкой стоимость товара, делает невыгодной покупку недорогих вещей в Ситилинке. По сумме показателей один из лучших интернет магазинов Рязани.",5,0,0
" быстрая доставка в магазин ,возможность осмотра товара на месте ,большой выбор. не увидел.",5,0,0
" Нормальный магазин,доставили всё в срок. Пока не заметил.",5,0,0
" Работают четко. Сервис хороший. Дешевле, чем покупать в любом магазине Тулы. Подняли цены перед НГ и они продолжают расти. Возможно, это частично связано с ростом бакса.. Боялся сетевых магазинов, брака и ""виртуальности"" дорогой покупки.  Опасения оказались напрасными. Скажите НЕТ барыгам, накручивающим 50-70% на технику.",5,0,0
" Цены, доставка, гарантия. Удаленность от центра города. Лучший розничный поставщик нашей организации.",5,0,0
" низкие цены, скидки, приятный персонал,качество товаров,одекватная гарантия и возврат товаров. нет онлайн оплпты через электронные деньги кики яндекс и тд. отличный магазин во всех смыслах и помыслах.",5,0,0
" Все во время. не выявил. Заказал телефон по безналу, все было максимально оперативно).",5,0,0
" Четкость в исполнении заказа. Я периодически, но не очень часто пользуюсь услугами магазина, и до настоящего времени замечаний нет. Спасибо.",5,0,0
" Сотрудники магазина работают быстро и профессионально. Нет. Заказывала планшеты дважды на неделе, привозят заказ через день, заранее звонят и сообщают в какое время привезут, планшеты прекрасно работают.",5,0,0
" Цены, сайт, обслуживание. Иногда не хватает редких наименований. Беру только здесь, всегда все четко.",5,0,0
" Быстрое обслуживание, качественно. Сколько раз приобретал, НИ РАЗУ НЕ БЫЛО БРАКА. На Дубровке маловато действующих окон выдачи.",5,0,0
" Быстро и в соседний дом. В пункте выдачи заказов не может быть недостатков. Заказал, получил смс, пришел, забрал, все ок.",5,0,0
" Цены, обслуживание, большой выбор товара. Не наблюдаю. Уже второй год беру только здесь, все устраивает, косяков со стороны магазина ни разу не было, всем доволен.",5,0,0
" быстро. доступно, своевременно.",5,0,0
 быстрая оплата сборка и выдача товара - пять баллов из пяти за уровень обслуживания. не обнаружил. Спасибо за качественную работу.,5,0,0
" аккуратность и быстрота выполнения заказа,профессионализм и компетентность продавцов-консультантов. теснота павильона(со стороны продавца).",5,0,0
" быстро,удобно,низкие цены. не первая покупка в Ситилинке,все устраивает,скидки покарте(можно часть оплатить бонусами).",5,0,0
" Большой ассортимент, быстрая доставка, хорошие цены. не заметил.",5,0,0
" Всё чотко. Сказали, что курьер будет с 10 до 18, он позвонил в 17-40, сказал, что будет через полчаса.Я в офисе весь день продал и опаздал на важную встречу. Предлагаю почаще звонить клиентам и сообщать о движении заказа. Восемь часов ожидания-не айс совсем.",5,0,0
 На большинство товара цены отличные. Сервис на уровне. На некоторы категории товаров цены выше средних. Последний раз забирал заказ из точки замовывоза и в спешке забыл забрать сдачу. Через полчаса вернулся и мне с извинениями вернули.,5,0,0
 На нужный мне товар в Ситилинке была самая низкая цена... Очень доброжелательные ребята со службы доставки. Привезли все вовремя. Не обнаружил. Узнал об этом магазине по рекомендации от друга. Не пожалел. Буду покупать в Ситилинк еще. Спасибо Вам...,5,0,0
" удобно, быстро. нет. спасибо.",5,0,0
" Быстро, удобно, дёшево. Нет.",5,0,0
" быстро, удобно, информативно. нету. заказал пялесос в машину, на след день доставили в пункт выдачи товара в моем районе. пришел, оплатил, забрал. супер. быстро и удобно...",5,0,0
" Быстро и качественно. пока на сталкивался. Уже второй раз заказываю в этом магазине, сначала ноутбук, потом монитор. Большой выбор, небольшая цена, множество точек выдачи. Покупал монитор ASUS VG278HR, в Москве он мало в каком магазине есть, так как дорогой, а в Ситилинке он есть в наличии, да еще по средней цене (там где дешевле, либо нет в наличии, либо на заказ). В пятницу заказал вечером, в субботу вечером привезли. Буду и далее там заказывать.",5,0,0
" Дешево и быстро. нет. Всё отлично, рекомендую СИТИЛИНК всем друзьям.",5,0,0
" Цены низкие, качество проверено, никакого обмана. нету. Доставку б по быстрей.Хотя 2 дня тоже норм.",5,0,0
" быстрое,качественное и вежливое обслуживание. мне очень понравился новый магазин.буду рекомендовать его всем своим знакомым.",5,0,0
" всё очень быстро и понятно. на сайте смогла зарегистрироваться только с 5 раза. Заказали фотоаппарат,  выбрали доставку в Ситилинк ""мини"" в Пушкино. На телефон пришла смс о подтверждении заказа, и в день самого самовывоза пришла смс, о том что товар доставлен. Приехали назвали номер заказа, получили, расплатились. Очень понравилось что без звонков от операторов о подтверждении заказа. Товар хороший, цены тоже радует, оперативно, молодцы так держать.",5,0,0
 быстро недорого есть выбор. пока существенных не нашел. рекомендую магазин как партнера на все виды товаров.,5,0,0
" Приобрел пылесос Samsung.Все доступно, много информации о товарах, о новых поступлениях, очень большой ассортимент, цены дешевле, чем во многих других магазинах,отличный сервис и обслуживание... Я не обнаружил. Я стал постоянным клиентом Ситилинка,было приятно получить клубную карту,на которую зачисляются бонусы,скидки..",5,0,0
" Быстро, качественно, не дорого. Отс.",5,0,0
" 1. Соблюдение гарантийных и возвратных обязательств (через год использования сломалось охлаждение на видюхе - 40 дней чинили, не получилось - вернули деньги, хотя за год видюха сильно подешевела).2. Близко расположены пункты выдачи (отдельное спасибо сотрудникам пункта ""Октябрьское поле"" за дружелюбное отношение и консультирование по покупкам). 3. Удобный сайт (отдельное спасибо за конфигуратор системных блоков и барахолку). 4. А, чуть не забыл главное: ЦЕНЫ... (не все конечно - я мониторю по яндексу - но в большинстве своём - по нижней планке рынка).5. И если даже что-то не по самой дешёвой цене, всегда можно найти аналог с минимальной ценой. То есть ассортимент - тоже на высоте. По сайту - не достаточно полный фильтр для выбора товара (по сравнению с тем же яндексом - бедно, но основные характеристики есть). Урезанное мобильное приложение (без барахолки и конфигуратора). В гарантийный отдел нельзя дозвониться - лучше сразу ехать. Не всё покупаю в Ситилинке, но - многое. Ещё многие пользуются сервисом ""Аукцион"", когда можно посоревноваться за желаемый товар, но я его не пробовал. Поднять бы уровень сервиса в гарантийном отделе - было бы супер.",5,0,0
" Магазин-СУПЕР ... Ни очередей, ни суеты. Все доступно, много информации о товарах, о новых поступлениях, очень большой ассортимент, цены дешевле, чем во многих других магазинах, это факт . Нет. Заказал через интернет телевизор с доставкой на дом. Привезли точно в указанный срок. Обслуживание на высоте, мне очень понравилось, буду и впредь пользоваться услугами этого магазина и всем советую только его. МОЛОДЦЫ ТАК ДЕРЖАТЬ ...",5,0,0
" Конкурентные цены, информирование о состоянии заказа, вежливость, доп.услуга по возврату товара. Не почувствовал. Очень неплохой магазин, предполагаю следующую покупку сделать в Ситилинк.",5,0,0
" Удобно делать заказ и забирать в районе проживания или работы. Если и есть, то все терпимые. Неоднократная покупка. Очень удобный сервис. Хорошая идея мини пунктов выдачи.",5,0,0
 норм магазин с адекватными ценами по большей части. бывает брак продают. неисправный товар заберают без проблем очень доволен магазином.,5,0,0
" Быстрое обслуживание, удобный выбор товаров по характеристикам, надежная связь.",5,0,0
 Цена ниже конкурентов. Скорость доставки. Гарантия на ОЗУ 999 месяцев.,5,0,0
" 1. Хорошее ПО: нет проблем с поиском товара, оформлением и контролем выполнения заказа. 2. Чётко и оперативно поступает информация о заказе (СМС). 3. Оплата, получение - быстро и просто. Не обнаружено. Удобный, современный магазин.",5,0,0
 Возврат без заморочек. При наличии товарного вида и документов без проблем осуществляют возврат товара.,5,0,0
" Качественные товары, отличное обслуживание и многие другие достоиства. пока не обнаружены. Купите тут. И вам приятно будет.",5,0,0
 быстро . удобно . цены . отсутствие проверки в пунктах  выдачи. Очень доволен магазином . Низкие цены . Удобные пункты выдачи .Почти все есть в наличии .,5,0,0
 Всё быстро и качественно ... Оформили и через несколько дней доставили. пока не замечено. Всё быстро и качественно ... Оформили и через несколько дней доставили. При доставке груза вежливые экспедиторы предварительно отзвонились и сообщили время своего приезда.,5,0,0
" низкие цены, отличное и быстрое обслуживание. небольшие скидки для участника клубной карты.",5,0,0
" большой выбор всевозможных товаров,невысокие цены,качественное обслуживание. пока не обнаружил. покупал перфоратор,покупкой очень доволен.",5,0,0
" Я пользуюсь только интернет-магазином Ситилинк  и считаю что здесь очень хорошие цены по сравнению с другими интернет-магазинами. Очень удобно получить товары самовывозом через мини-маркеты, расположенные в районе моего проживания. Заказы очень просто оформить через интернет, поступают в указанное время,предварительно сообщив по СМС . Рекомендую всем, кто заинтересован в покупке недорогих и качественных товаров, а также в уважительном обращении сотрудников с покупателями.",5,0,0
" Адекватные цены, грамотные описания товаров, удобство вывоза из множества мини-магазинов. Для меня их нет. Очень удобная сеть магазинов. Часто там заказываю товары и забираю из пункта самовывоза по пути с работы.",5,0,0
" Быстро, удобно. Пока нет. Покупаю регулярно, пока без сбоев.",5,0,0
" Заказывал автомобильный инвертор. В тот же день достаточно оперативно оператор отзвонился, подтвердил заказ. Курьер вот только позвонил не за час, а за 20 минут до доставки, но это сложно назвать недостатком. С доставкой проблем не возникло, товар был в надлежащем состоянии и у курьера была сдача. Я доволен.",5,0,0
" Есть все что душе угодно). Нужен магазин ближе к северному направлению, в сторону Зеленограда или Лобни. Не один раз совершал покупки в Ситилинк, все изделия всегда на высочайшем уровне. Уровень обслуживания тоже на 5 баллов.",5,0,0
" скорость, ассортимент, цены.",5,0,0
 Заказ  пришел в кратчайшие сроки. Все вовремя Сервис на уровне. Цены самые адекватные в Воронеже. нет.,5,0,0
" Очень достойна реализована система мониторинга заказа, и в целом вежливый и отзывчивый народец. Отдельное спасибо ребятам из Ситилинк мини  Вешняки.",5,0,0
 Все очень быстро и в срок. Забирал на савеловском в пункте выдачи. Цены тоже адекватны. Вечером бывает очередь на выдачу. Очень долгая очередь перед праздниками - больше часа в пункте выдачи на Савелоском.,5,0,0
" Низкие цены, бонусы для постоянных покупателей, огромный выбор продукции, большое количество мест, где можно осуществить самовывоз, очень хорошо работающая служба поддержки по телефону. -. Был в двух филиалах Ситилинк: на Амурской (м.Щелковская) и на Пражкой. От каждого осталось хорошее впечатление. Всё функционально, просто и без излишеств (за которые всегда, на самом деле, переплачивает покупатель). Оба раза был заказ через интернет с самовывозом. В воскресенье заказал, в понедельник после работы приехал и забрал. Очень удобно.",5,0,0
" Все здорово. Брал: материнскую плату от микростар z87 mpower, корпус от аэрокула, мультиварку 0517ad, весы и миксер, так же от полариса, нареканий нет, покупайте в Ситилинке, не пожалеете).",5,0,0
" Хороший выбор, удобная доставка, нормальные цены. Покупал зарядку для планшета ASUS - так ее найти на сайте магазина просто нереально... Нашел только по партномеру - а это не очень тривиальная задача... Хотите - попробуйте сами найти зарядку на ASUS VIVOTAB TF600T. А она есть...",5,0,0
" адекватная цена, хороший ассортимент. пока не заметил. покупаю здесь чаще всего. В Ситилинке-мини. Пока ни разу не разочаровали.",5,0,0
" Сделали первый заказ, доставили быстро, оповестили, где забрать и в каком месте, удобно заказывать, удобно получать. Все оперативно, молодцы. И цены хорошие. Заказали ноутбук и мышку. Ноутбук прислали тот, все устроило. А мышку заменили на ""аналогичную"" модель, вместо стильной с рисунком и розовой вставкой, прислали детскую с кошкой... Вариантов замены заказанного товара в случае отсутствия его на складе на сайте не было. От мышки пришлось отказаться. Жаль.",4,0,0
" Понятный и современный сайт эл. магазина. Система балов для скидок и множество акций. Рекомендую стать членом клуба - клубные скидки радуют. Доставка в течении 2 суток, в личном кабинете можно отследить на какой стадии ваш заказ. Смс оповещение. пока не было. Рекомендую.",4,0,0
" очень быстро пришло. не хватило 1 детали в комплекте(кресло руководителя ""бюрократ""). не буду возвращать(хоть и не приятненько) т.к эта деталь большой роли не играет.В общем хороший магазин.",4,0,0
" Удобство и полнота информации. Долго работают на выдаче товара Юр. лицам. Вцелом работой магазина доволен, огромный выбор, есть практически всё, если не сразу в наличии то под заказ в течении 2-3 дней.",4,0,0
" большой выбор. из пяти окон по выдаче товара работало три но все заказы выдавались в одном окне,а в двух ребята стояли без дела.",4,0,0
 Быстро удобно нет проблем. Почепму доставка в пункт выдачи платная.,4,0,0
" Низкие цены, быстрая доставка. Несколько раз совершал покупки в данном магазине. Всё нормально.",4,0,0
" хорошая навигация сайта, приятные цены. последнее время кассиры всегда чем-то недовольны, и оплата заказа происходит так, как будто тебе делают большое одолжение.",4,0,0
" приемлемые цены. Не возникало проблем с обменом не качественного товара. совсем не понравилось отношение продавца консультанта в Ситилинк-мини (9 квадратов), на любой мой вопрос молодой человек хамил, хотя я забирала свой заказ в самом начале рабочего дня. Из Бисмарка забирали заказы много раз, никогда такого не было.-  долгая доставка, 3 дня.",4,0,0
" удобно, заказ из дома, отзывы и обзоры. плата за доставку в пункт выдачи. У других магазинов (юлмарт...) бесплатно.. маленький ассортимент силовой техники...  задумайтесь о плате за доставку в пункт выдачи - это же Ваша точка (не доставка до квартиры...).",4,0,0
" Быстро, качественно, заказал приехал и забрал. Цены приемлемые, перестал пользоваться мелкими магазинчиками в которых и ассортимента такого нет и ждать нужный товар слишком долго а то и безрезультатно. По замене или возврату не качественных или бракованны, запчастей или товаров проходит 7 - 14, хотя бывает что и сразу какие то меняют без вопросов. Тут ещё влияет один фактор я не живу в Н.Новгороде и ехать для того чтобы заменить какую нибудь бракованную или не рабочую вещь выходит накладно. Магазином пользуюсь уже больше года, всегда можно выбрать то что тебе нужно.",4,0,0
 удобно. расширяйте сеть(Вача)Вачский район. тот кто выдаёт товар-тщательней должен смотреть имеються недостатки-----при осмотре хотя не написаны о товаре.,4,0,0
